zeit	luftfeuchte	Temperatur	Druck
13:12:38	  000041.2	  000017.5	  001027.3
13:13:38	  000041.2	  000017.5	  001027.4
13:14:38	  000041.2	  000017.5	  001027.4
13:15:38	  000041.2	  000017.5	  001027.4
13:16:38	  000041.2	  000017.5	  001027.4
13:17:38	  000041.2	  000017.5	  001027.4
13:18:38	  000041.2	  000017.5	  001027.4
13:19:38	  000041.3	  000017.5	  001027.3
13:20:38	  000041.2	  000017.5	  001027.4
13:21:38	  000041.2	  000017.5	  001027.4
13:22:38	  000041.1	  000017.5	  001027.5
13:23:38	  000041.3	  000017.5	  001027.4
13:24:38	  000041.3	  000017.5	  001027.4
13:25:38	  000041.3	  000017.5	  001027.5
13:26:38	  000041.3	  000017.5	  001027.4
13:27:38	  000041.3	  000017.5	  001027.5
13:28:38	  000041.3	  000017.5	  001027.4
13:29:38	  000041.3	  000017.5	  001027.5
13:30:38	  000041.3	  000017.5	  001027.4
13:31:38	  000041.3	  000017.5	  001027.4
13:32:38	  000041.3	  000017.6	  001027.3
13:33:38	  000041.1	  000017.5	  001027.4
13:34:38	  000041.0	  000017.5	  001027.3
13:35:38	  000041.1	  000017.6	  001027.4
13:36:38	  000040.9	  000017.6	  001027.2
13:37:38	  000040.7	  000017.6	  001027.4
13:38:38	  000041.0	  000017.6	  001027.4
13:39:38	  000040.7	  000017.6	  001027.3
13:40:38	  000040.7	  000017.6	  001027.4
13:41:38	  000040.7	  000017.6	  001027.4
13:42:38	  000040.7	  000017.6	  001027.4
13:43:38	  000040.7	  000017.6	  001027.4
13:44:38	  000040.7	  000017.6	  001027.4
13:45:38	  000040.7	  000017.6	  001027.4
13:46:38	  000040.7	  000017.5	  001027.3
13:47:38	  000040.7	  000017.6	  001027.3
13:48:38	  000040.7	  000017.6	  001027.4
13:49:38	  000040.7	  000017.6	  001027.3
13:50:38	  000040.7	  000017.6	  001027.3
13:51:38	  000040.7	  000017.6	  001027.4
13:52:38	  000040.7	  000017.6	  001027.3
13:53:38	  000040.7	  000017.5	  001027.3
13:54:38	  000040.7	  000017.6	  001027.4
13:55:38	  000040.7	  000017.6	  001027.4
13:56:38	  000040.7	  000017.6	  001027.4
13:57:38	  000040.7	  000017.6	  001027.4
13:58:38	  000040.7	  000017.6	  001027.4
13:59:38	  000040.7	  000017.6	  001027.4
14:00:38	  000040.7	  000017.6	  001027.4
14:01:38	  000040.5	  000017.6	  001027.4
14:02:38	  000040.7	  000017.6	  001027.4
14:03:38	  000040.3	  000017.6	  001027.5
14:04:38	  000040.3	  000017.6	  001027.5
14:05:38	  000040.7	  000017.6	  001027.5
14:06:38	  000040.5	  000017.6	  001027.5
14:07:38	  000040.7	  000017.6	  001027.5
14:08:38	  000040.7	  000017.6	  001027.5
14:09:38	  000040.7	  000017.6	  001027.5
14:10:38	  000040.5	  000017.6	  001027.5
14:11:38	  000040.6	  000017.6	  001027.5
14:12:38	  000040.5	  000017.6	  001027.5
14:13:38	  000040.7	  000017.6	  001027.5
14:14:38	  000040.2	  000017.6	  001027.5
14:15:38	  000040.5	  000017.6	  001027.5
14:16:38	  000040.6	  000017.6	  001027.5
14:17:38	  000040.5	  000017.6	  001027.5
14:18:38	  000040.2	  000017.6	  001027.5
14:19:38	  000040.2	  000017.6	  001027.5
14:20:38	  000040.2	  000017.6	  001027.5
14:21:38	  000040.2	  000017.6	  001027.4
14:22:38	  000040.2	  000017.6	  001027.5
14:23:38	  000040.2	  000017.6	  001027.5
14:24:38	  000040.2	  000017.6	  001027.5
14:25:38	  000040.2	  000017.6	  001027.5
14:26:38	  000040.2	  000017.6	  001027.5
14:27:38	  000040.2	  000017.6	  001027.5
14:28:38	  000040.2	  000017.6	  001027.5
14:29:38	  000040.2	  000017.6	  001027.5
14:30:38	  000040.2	  000017.6	  001027.5
14:31:38	  000040.2	  000017.6	  001027.4
14:32:38	  000040.2	  000017.6	  001027.5
14:33:38	  000040.2	  000017.5	  001027.5
14:34:38	  000040.2	  000017.6	  001027.5
14:35:38	  000040.2	  000017.6	  001027.5
14:36:38	  000040.2	  000017.6	  001027.6
14:37:38	  000040.2	  000017.6	  001027.5
14:38:38	  000040.2	  000017.6	  001027.5
14:39:38	  000040.2	  000017.6	  001027.5
14:40:38	  000040.2	  000017.6	  001027.5
14:41:38	  000040.2	  000017.6	  001027.5
14:42:38	  000040.2	  000017.6	  001027.5
14:43:38	  000040.2	  000017.6	  001027.5
14:44:38	  000040.2	  000017.6	  001027.5
14:45:38	  000040.2	  000017.6	  001027.5
14:46:38	  000040.2	  000017.6	  001027.5
14:47:38	  000040.2	  000017.6	  001027.5
14:48:38	  000040.2	  000017.6	  001027.5
14:49:38	  000040.2	  000017.6	  001027.5
14:50:38	  000040.2	  000017.6	  001027.5
14:51:38	  000040.2	  000017.6	  001027.4
14:52:38	  000040.2	  000017.6	  001027.5
14:53:38	  000040.2	  000017.6	  001027.5
14:54:38	  000040.2	  000017.6	  001027.5
14:55:38	  000040.2	  000017.6	  001027.5
14:56:38	  000040.2	  000017.6	  001027.5
14:57:38	  000040.2	  000017.6	  001027.5
14:58:38	  000040.2	  000017.6	  001027.5
14:59:38	  000040.2	  000017.5	  001027.5
15:00:38	  000040.2	  000017.6	  001027.5
15:01:38	  000040.2	  000017.6	  001027.5
15:02:38	  000040.2	  000017.6	  001027.6
15:03:38	  000040.2	  000017.6	  001027.6
15:04:38	  000040.2	  000017.6	  001027.6
15:05:38	  000040.2	  000017.6	  001027.6
15:06:38	  000040.2	  000017.6	  001027.6
15:07:38	  000040.2	  000017.6	  001027.7
15:08:38	  000040.2	  000017.6	  001027.7
15:09:38	  000040.2	  000017.6	  001027.6
15:10:38	  000040.2	  000017.6	  001027.6
15:11:38	  000040.2	  000017.6	  001027.6
15:12:38	  000040.2	  000017.6	  001027.7
15:13:38	  000040.2	  000017.6	  001027.6
15:14:38	  000040.2	  000017.6	  001027.6
15:15:38	  000040.2	  000017.6	  001027.7
15:16:38	  000040.2	  000017.6	  001027.6
15:17:38	  000040.2	  000017.6	  001027.7
15:18:38	  000040.2	  000017.6	  001027.6
15:19:38	  000040.2	  000017.6	  001027.7
15:20:38	  000040.2	  000017.6	  001027.7
15:21:38	  000040.2	  000017.6	  001027.6
15:22:38	  000040.2	  000017.6	  001027.7
15:23:38	  000040.2	  000017.6	  001027.7
15:24:38	  000040.2	  000017.6	  001027.7
15:25:38	  000040.2	  000017.6	  001027.7
15:26:38	  000040.2	  000017.6	  001027.6
15:27:38	  000040.1	  000017.6	  001027.7
15:28:38	  000040.1	  000017.6	  001027.7
15:29:38	  000040.1	  000017.6	  001027.8
15:30:38	  000039.7	  000017.6	  001027.8
15:31:38	  000039.7	  000017.6	  001027.7
15:32:38	  000040.2	  000017.6	  001027.7
15:33:38	  000040.1	  000017.6	  001027.7
15:34:38	  000040.1	  000017.6	  001027.8
15:35:38	  000040.0	  000017.6	  001027.8
15:36:38	  000039.8	  000017.6	  001027.8
15:37:38	  000039.8	  000017.6	  001027.6
15:38:38	  000039.8	  000017.6	  001027.7
15:39:38	  000039.8	  000017.6	  001027.7
15:40:38	  000039.7	  000017.6	  001027.7
15:41:38	  000039.7	  000017.6	  001027.8
15:42:38	  000039.7	  000017.6	  001027.7
15:43:38	  000039.7	  000017.6	  001027.6
15:44:38	  000039.7	  000017.6	  001027.6
15:45:38	  000039.7	  000017.6	  001027.7
15:46:38	  000039.7	  000017.6	  001027.7
15:47:38	  000039.7	  000017.6	  001027.7
15:48:38	  000039.7	  000017.6	  001027.6
15:49:38	  000039.7	  000017.6	  001027.7
15:50:38	  000039.7	  000017.6	  001027.8
15:51:38	  000039.7	  000017.6	  001027.7
15:52:38	  000039.7	  000017.6	  001027.7
15:53:38	  000039.7	  000017.6	  001027.8
15:54:38	  000039.7	  000017.6	  001027.8
15:55:38	  000039.7	  000017.6	  001027.8
15:56:38	  000039.7	  000017.6	  001027.8
15:57:38	  000039.7	  000017.6	  001027.8
15:58:38	  000039.7	  000017.6	  001027.8
15:59:38	  000039.7	  000017.6	  001027.8
16:00:38	  000039.7	  000017.6	  001027.9
16:01:38	  000039.7	  000017.7	  001027.9
16:02:38	  000039.7	  000017.6	  001027.8
16:03:38	  000039.7	  000017.6	  001027.9
16:04:38	  000039.7	  000017.7	  001027.7
16:05:38	  000039.7	  000017.7	  001027.7
16:06:38	  000039.7	  000017.6	  001027.9
16:07:38	  000039.6	  000017.7	  001027.7
16:08:38	  000039.7	  000017.6	  001027.7
16:09:38	  000039.7	  000017.7	  001027.7
16:10:38	  000039.7	  000017.6	  001027.9
16:11:38	  000039.7	  000017.7	  001027.8
16:12:38	  000039.7	  000017.7	  001027.7
16:13:38	  000039.7	  000017.7	  001027.7
16:14:38	  000039.7	  000017.7	  001027.7
16:15:38	  000039.6	  000017.7	  001027.8
16:16:38	  000039.7	  000017.7	  001027.8
16:17:38	  000039.7	  000017.7	  001027.7
16:18:38	  000039.7	  000017.7	  001027.8
16:19:38	  000039.7	  000017.7	  001027.9
16:20:38	  000039.7	  000017.7	  001027.8
16:21:38	  000039.7	  000017.7	  001027.8
16:22:38	  000039.8	  000017.7	  001027.8
16:23:38	  000040.0	  000017.7	  001027.8
16:24:38	  000040.2	  000017.7	  001027.8
16:25:38	  000040.2	  000017.7	  001027.8
16:26:38	  000040.2	  000017.7	  001027.7
16:27:38	  000040.2	  000017.7	  001027.8
16:28:38	  000040.2	  000017.7	  001027.7
16:29:38	  000040.2	  000017.7	  001027.8
16:30:38	  000040.2	  000017.7	  001027.8
16:31:38	  000040.2	  000017.7	  001027.8
16:32:38	  000040.2	  000017.7	  001027.7
16:33:38	  000040.2	  000017.7	  001027.8
16:34:38	  000040.2	  000017.7	  001027.8
16:35:38	  000040.2	  000017.7	  001027.8
16:36:38	  000040.6	  000017.7	  001027.7
16:37:38	  000040.8	  000017.7	  001027.7
16:38:38	  000040.8	  000017.7	  001027.7
16:39:38	  000040.8	  000017.7	  001027.7
16:40:38	  000040.8	  000017.7	  001027.7
16:41:38	  000040.9	  000017.7	  001027.8
16:42:38	  000040.9	  000017.7	  001027.8
16:43:38	  000041.1	  000017.7	  001027.8
16:44:38	  000041.3	  000017.7	  001027.8
16:45:38	  000041.3	  000017.7	  001027.9
16:46:38	  000041.3	  000017.7	  001027.8
16:47:38	  000041.3	  000017.7	  001028.0
16:48:38	  000041.3	  000017.7	  001028.0
16:49:38	  000041.3	  000017.7	  001027.9
16:50:38	  000041.3	  000017.7	  001027.9
16:51:38	  000041.3	  000017.7	  001028.0
16:52:38	  000041.3	  000017.7	  001028.0
16:53:38	  000041.3	  000017.7	  001028.0
16:54:38	  000041.3	  000017.7	  001027.9
16:55:38	  000041.3	  000017.7	  001028.0
16:56:38	  000041.3	  000017.7	  001027.9
16:57:38	  000041.3	  000017.8	  001028.0
16:58:38	  000041.3	  000017.7	  001027.9
16:59:38	  000041.3	  000017.7	  001028.0
17:00:38	  000041.3	  000017.7	  001028.0
17:01:38	  000041.3	  000017.7	  001027.9
17:02:38	  000041.3	  000017.8	  001028.0
17:03:38	  000041.3	  000017.8	  001028.0
17:04:38	  000041.3	  000017.7	  001027.9
17:05:38	  000041.3	  000017.7	  001027.9
17:06:38	  000041.3	  000017.8	  001027.9
17:07:38	  000041.4	  000017.7	  001027.9
17:08:38	  000041.7	  000017.7	  001027.9
17:09:38	  000041.8	  000017.7	  001027.9
17:10:38	  000041.8	  000017.7	  001027.9
17:11:38	  000041.8	  000017.8	  001028.0
17:12:38	  000041.8	  000017.8	  001028.0
17:13:38	  000041.8	  000017.8	  001028.0
17:14:38	  000041.8	  000017.8	  001028.0
17:15:38	  000041.8	  000017.8	  001028.0
17:16:38	  000041.8	  000017.8	  001028.0
17:17:38	  000041.8	  000017.8	  001028.0
17:18:38	  000041.8	  000017.8	  001028.1
17:19:38	  000041.8	  000017.8	  001027.9
17:20:38	  000041.8	  000017.8	  001028.0
17:21:38	  000041.8	  000017.8	  001028.0
17:22:38	  000041.8	  000017.8	  001027.9
17:23:38	  000041.9	  000017.8	  001028.0
17:24:38	  000041.8	  000017.8	  001028.0
17:25:38	  000041.8	  000017.8	  001028.0
17:26:38	  000042.1	  000017.8	  001028.0
17:27:38	  000042.3	  000017.8	  001028.0
17:28:38	  000041.8	  000017.8	  001027.9
17:29:38	  000041.9	  000017.8	  001028.0
17:30:38	  000041.8	  000017.8	  001028.0
17:31:38	  000041.8	  000017.8	  001028.0
17:32:38	  000041.8	  000017.8	  001028.0
17:33:38	  000041.8	  000017.8	  001028.0
17:34:38	  000041.8	  000017.8	  001028.0
17:35:38	  000041.9	  000017.8	  001028.0
17:36:38	  000041.9	  000017.8	  001028.0
17:37:38	  000042.1	  000017.8	  001028.0
17:38:38	  000042.2	  000017.8	  001028.0
17:39:38	  000042.2	  000017.8	  001028.0
17:40:38	  000042.2	  000017.8	  001028.1
17:41:38	  000042.3	  000017.8	  001028.0
17:42:38	  000042.3	  000017.8	  001028.0
17:43:38	  000042.3	  000017.8	  001028.0
17:44:38	  000042.2	  000017.8	  001028.0
17:45:38	  000042.3	  000017.8	  001028.0
17:46:38	  000042.2	  000017.8	  001028.0
17:47:38	  000042.3	  000017.8	  001028.0
17:48:38	  000042.3	  000017.8	  001028.0
17:49:38	  000042.3	  000017.8	  001028.1
17:50:38	  000042.3	  000017.8	  001028.2
17:51:38	  000042.3	  000017.8	  001028.1
17:52:38	  000042.3	  000017.8	  001028.2
17:53:38	  000042.3	  000017.8	  001028.1
17:54:38	  000042.3	  000017.8	  001028.1
17:55:38	  000042.3	  000017.8	  001028.1
17:56:38	  000042.3	  000017.8	  001028.1
17:57:38	  000042.3	  000017.8	  001028.1
17:58:38	  000042.3	  000017.8	  001028.1
17:59:38	  000042.3	  000017.8	  001028.1
18:00:38	  000042.3	  000017.8	  001028.1
18:01:38	  000042.3	  000017.8	  001028.3
18:02:38	  000042.3	  000017.8	  001028.2
18:03:38	  000042.3	  000017.8	  001028.2
18:04:38	  000042.3	  000017.8	  001028.3
18:05:38	  000042.3	  000017.8	  001028.3
18:06:38	  000042.3	  000017.8	  001028.2
18:07:38	  000042.3	  000017.8	  001028.1
18:08:38	  000042.3	  000017.8	  001028.3
18:09:38	  000042.3	  000017.8	  001028.2
18:10:38	  000042.3	  000017.8	  001028.2
18:11:38	  000042.3	  000017.8	  001028.2
18:12:38	  000042.3	  000017.8	  001028.2
18:13:38	  000042.3	  000017.8	  001028.2
18:14:38	  000042.3	  000017.8	  001028.2
18:15:38	  000042.3	  000017.8	  001028.2
18:16:38	  000042.3	  000017.8	  001028.2
18:17:38	  000042.3	  000017.8	  001028.2
18:18:38	  000042.3	  000017.8	  001028.3
18:19:38	  000042.3	  000017.8	  001028.3
18:20:38	  000042.3	  000017.8	  001028.3
18:21:38	  000042.3	  000017.8	  001028.3
18:22:38	  000042.3	  000017.8	  001028.3
18:23:38	  000042.3	  000017.8	  001028.3
18:24:38	  000042.3	  000017.8	  001028.3
18:25:38	  000042.3	  000017.8	  001028.2
18:26:38	  000042.3	  000017.8	  001028.3
18:27:38	  000042.3	  000017.8	  001028.3
18:28:38	  000042.3	  000017.8	  001028.3
18:29:38	  000042.3	  000017.8	  001028.3
18:30:38	  000042.3	  000017.8	  001028.2
18:31:38	  000042.3	  000017.8	  001028.2
18:32:38	  000042.3	  000017.8	  001028.1
18:33:38	  000042.3	  000017.7	  001028.2
18:34:38	  000042.3	  000017.7	  001028.1
18:35:38	  000042.3	  000017.7	  001028.1
18:36:38	  000042.3	  000017.7	  001028.2
18:37:38	  000042.4	  000017.7	  001028.1
18:38:38	  000042.4	  000017.7	  001028.2
18:39:38	  000042.3	  000017.7	  001028.2
18:40:38	  000042.6	  000017.7	  001028.2
18:41:38	  000042.4	  000017.7	  001028.2
18:42:38	  000042.8	  000017.7	  001028.3
18:43:38	  000042.8	  000017.7	  001028.2
18:44:38	  000042.7	  000017.7	  001028.3
18:45:38	  000042.8	  000017.7	  001028.4
18:46:38	  000042.7	  000017.7	  001028.4
18:47:38	  000042.8	  000017.7	  001028.5
18:48:38	  000042.7	  000017.6	  001028.4
18:49:38	  000042.8	  000017.6	  001028.5
18:50:38	  000042.8	  000017.7	  001028.4
18:51:38	  000042.8	  000017.6	  001028.5
18:52:38	  000042.8	  000017.6	  001028.5
18:53:38	  000042.8	  000017.6	  001028.5
18:54:38	  000042.8	  000017.6	  001028.5
18:55:38	  000042.8	  000017.6	  001028.5
18:56:38	  000042.8	  000017.6	  001028.5
18:57:38	  000042.8	  000017.6	  001028.4
18:58:38	  000042.9	  000017.6	  001028.6
18:59:38	  000042.8	  000017.6	  001028.4
19:00:38	  000043.2	  000017.6	  001028.5
19:01:38	  000043.2	  000017.6	  001028.5
19:02:38	  000043.2	  000017.6	  001028.5
19:03:38	  000043.3	  000017.6	  001028.5
19:04:38	  000043.3	  000017.6	  001028.5
19:05:38	  000043.3	  000017.6	  001028.5
19:06:38	  000043.3	  000017.6	  001028.5
19:07:38	  000043.3	  000017.6	  001028.5
19:08:38	  000043.3	  000017.6	  001028.6
19:09:38	  000043.3	  000017.6	  001028.5
19:10:38	  000043.3	  000017.6	  001028.5
19:11:38	  000043.3	  000017.6	  001028.4
19:12:38	  000043.3	  000017.6	  001028.5
19:13:38	  000043.3	  000017.6	  001028.6
19:14:38	  000043.3	  000017.6	  001028.4
19:15:38	  000043.3	  000017.6	  001028.5
19:16:38	  000043.3	  000017.6	  001028.6
19:17:38	  000043.3	  000017.6	  001028.5
19:18:38	  000043.3	  000017.6	  001028.5
19:19:38	  000043.3	  000017.6	  001028.5
19:20:38	  000043.3	  000017.6	  001028.5
19:21:38	  000043.3	  000017.6	  001028.6
19:22:38	  000043.3	  000017.6	  001028.5
19:23:38	  000043.3	  000017.6	  001028.5
19:24:38	  000043.3	  000017.6	  001028.6
19:25:38	  000043.3	  000017.6	  001028.6
19:26:38	  000043.3	  000017.6	  001028.6
19:27:38	  000043.3	  000017.6	  001028.6
19:28:38	  000043.3	  000017.6	  001028.6
19:29:38	  000043.3	  000017.6	  001028.6
19:30:38	  000043.3	  000017.6	  001028.6
19:31:38	  000043.3	  000017.6	  001028.6
19:32:38	  000043.3	  000017.6	  001028.6
19:33:38	  000043.3	  000017.6	  001028.6
19:34:38	  000043.3	  000017.6	  001028.6
19:35:38	  000043.3	  000017.6	  001028.5
19:36:38	  000043.3	  000017.6	  001028.5
19:37:38	  000043.3	  000017.6	  001028.6
19:38:38	  000043.3	  000017.6	  001028.6
19:39:38	  000043.3	  000017.6	  001028.7
19:40:38	  000043.3	  000017.6	  001028.7
19:41:38	  000043.3	  000017.6	  001028.7
19:42:38	  000043.3	  000017.6	  001028.7
19:43:38	  000043.3	  000017.6	  001028.6
19:44:38	  000043.3	  000017.6	  001028.6
19:45:38	  000043.3	  000017.6	  001028.6
19:46:38	  000043.3	  000017.6	  001028.6
19:47:38	  000043.3	  000017.6	  001028.6
19:48:38	  000043.3	  000017.6	  001028.7
19:49:38	  000043.3	  000017.6	  001028.5
19:50:38	  000043.3	  000017.6	  001028.6
19:51:38	  000043.3	  000017.6	  001028.6
19:52:38	  000043.3	  000017.6	  001028.6
19:53:38	  000043.3	  000017.6	  001028.6
19:54:38	  000043.3	  000017.6	  001028.6
19:55:38	  000043.3	  000017.6	  001028.6
19:56:38	  000043.3	  000017.6	  001028.5
19:57:38	  000043.3	  000017.6	  001028.5
19:58:38	  000043.3	  000017.6	  001028.5
19:59:38	  000043.3	  000017.6	  001028.5
20:00:38	  000043.3	  000017.6	  001028.5
20:01:38	  000043.3	  000017.6	  001028.5
20:02:38	  000043.3	  000017.6	  001028.6
20:03:38	  000043.3	  000017.6	  001028.5
20:04:38	  000043.3	  000017.6	  001028.5
20:05:38	  000043.3	  000017.6	  001028.5
20:06:38	  000043.3	  000017.6	  001028.6
20:07:38	  000043.3	  000017.6	  001028.5
20:08:38	  000043.3	  000017.6	  001028.6
20:09:38	  000043.3	  000017.6	  001028.6
20:10:38	  000043.3	  000017.6	  001028.5
20:11:38	  000043.3	  000017.6	  001028.5
20:12:38	  000043.3	  000017.6	  001028.5
20:13:38	  000043.3	  000017.6	  001028.5
20:14:38	  000043.3	  000017.6	  001028.5
20:15:38	  000043.3	  000017.5	  001028.6
20:16:38	  000043.6	  000017.6	  001028.5
20:17:38	  000043.5	  000017.6	  001028.6
20:18:38	  000043.7	  000017.6	  001028.5
20:19:38	  000043.7	  000017.5	  001028.6
20:20:38	  000043.8	  000017.6	  001028.5
20:21:38	  000043.7	  000017.6	  001028.5
20:22:38	  000043.7	  000017.5	  001028.4
20:23:38	  000043.6	  000017.6	  001028.5
20:24:38	  000043.7	  000017.6	  001028.5
20:25:38	  000043.8	  000017.5	  001028.6
20:26:38	  000043.6	  000017.6	  001028.5
20:27:38	  000043.7	  000017.6	  001028.6
20:28:38	  000043.7	  000017.6	  001028.6
20:29:38	  000043.7	  000017.6	  001028.6
20:30:38	  000043.8	  000017.6	  001028.5
20:31:38	  000043.7	  000017.6	  001028.6
20:32:38	  000043.8	  000017.6	  001028.6
20:33:38	  000043.8	  000017.6	  001028.4
20:34:38	  000043.8	  000017.6	  001028.5
20:35:38	  000043.8	  000017.6	  001028.5
20:36:38	  000043.8	  000017.5	  001028.5
20:37:38	  000043.8	  000017.6	  001028.4
20:38:38	  000043.8	  000017.6	  001028.3
20:39:38	  000043.8	  000017.6	  001028.3
20:40:38	  000043.8	  000017.6	  001028.4
20:41:38	  000043.8	  000017.6	  001028.4
20:42:38	  000043.8	  000017.6	  001028.4
20:43:38	  000043.8	  000017.6	  001028.4
20:44:38	  000043.8	  000017.6	  001028.3
20:45:38	  000043.8	  000017.5	  001028.5
20:46:38	  000043.8	  000017.6	  001028.3
20:47:38	  000043.8	  000017.6	  001028.4
20:48:38	  000043.8	  000017.6	  001028.4
20:49:38	  000043.8	  000017.5	  001028.4
20:50:38	  000043.8	  000017.6	  001028.4
20:51:38	  000043.8	  000017.6	  001028.6
20:52:38	  000043.8	  000017.6	  001028.4
20:53:38	  000043.8	  000017.6	  001028.5
20:54:38	  000043.8	  000017.5	  001028.5
20:55:38	  000043.8	  000017.5	  001028.5
20:56:38	  000043.8	  000017.5	  001028.5
20:57:38	  000043.8	  000017.5	  001028.5
20:58:38	  000043.8	  000017.5	  001028.6
20:59:38	  000043.8	  000017.6	  001028.6
21:00:38	  000043.8	  000017.5	  001028.5
21:01:38	  000043.8	  000017.5	  001028.5
21:02:38	  000043.8	  000017.5	  001028.6
21:03:38	  000044.0	  000017.5	  001028.5
21:04:38	  000044.2	  000017.5	  001028.7
21:05:38	  000044.0	  000017.5	  001028.6
21:06:38	  000043.8	  000017.5	  001028.6
21:07:38	  000044.0	  000017.5	  001028.6
21:08:38	  000044.2	  000017.5	  001028.7
21:09:38	  000043.8	  000017.5	  001028.6
21:10:38	  000044.0	  000017.5	  001028.7
21:11:38	  000044.1	  000017.5	  001028.7
21:12:38	  000044.0	  000017.5	  001028.7
21:13:38	  000044.1	  000017.5	  001028.7
21:14:38	  000043.8	  000017.5	  001028.8
21:15:38	  000043.8	  000017.5	  001028.7
21:16:38	  000043.8	  000017.5	  001028.7
21:17:38	  000044.1	  000017.6	  001028.8
21:18:38	  000044.1	  000017.5	  001028.8
21:19:38	  000044.0	  000017.5	  001028.9
21:20:38	  000044.2	  000017.5	  001028.8
21:21:38	  000044.2	  000017.5	  001028.8
21:22:38	  000044.1	  000017.5	  001028.9
21:23:38	  000044.1	  000017.5	  001028.8
21:24:38	  000044.4	  000017.5	  001028.8
21:25:38	  000044.2	  000017.5	  001028.8
21:26:38	  000044.1	  000017.6	  001028.9
21:27:38	  000044.2	  000017.6	  001028.9
21:28:38	  000044.2	  000017.6	  001028.8
21:29:38	  000044.2	  000017.6	  001028.9
21:30:38	  000044.4	  000017.6	  001028.8
21:31:38	  000044.4	  000017.6	  001028.9
21:32:38	  000044.2	  000017.5	  001028.8
21:33:38	  000044.2	  000017.6	  001028.9
21:34:38	  000044.4	  000017.5	  001028.9
21:35:38	  000044.4	  000017.5	  001028.8
21:36:38	  000044.4	  000017.5	  001028.8
21:37:38	  000044.4	  000017.5	  001028.8
21:38:38	  000044.4	  000017.5	  001028.9
21:39:38	  000044.4	  000017.5	  001028.8
21:40:38	  000044.4	  000017.5	  001028.8
21:41:38	  000044.4	  000017.5	  001028.8
21:42:38	  000044.4	  000017.5	  001028.8
21:43:38	  000044.4	  000017.5	  001028.8
21:44:38	  000044.3	  000017.5	  001028.9
21:45:38	  000044.4	  000017.5	  001028.8
21:46:38	  000044.3	  000017.5	  001028.9
21:47:38	  000044.3	  000017.5	  001028.9
21:48:38	  000044.3	  000017.5	  001029.0
21:49:38	  000044.4	  000017.5	  001028.9
21:50:38	  000044.4	  000017.5	  001029.0
21:51:38	  000044.4	  000017.5	  001028.9
21:52:38	  000044.4	  000017.5	  001028.9
21:53:38	  000044.4	  000017.5	  001029.0
21:54:38	  000044.4	  000017.5	  001029.0
21:55:38	  000044.4	  000017.5	  001028.8
21:56:38	  000044.4	  000017.5	  001028.9
21:57:38	  000044.4	  000017.5	  001029.0
21:58:38	  000044.3	  000017.5	  001029.0
21:59:38	  000044.4	  000017.5	  001028.9
22:00:38	  000044.4	  000017.5	  001029.0
22:01:38	  000044.4	  000017.5	  001028.9
22:02:38	  000044.4	  000017.5	  001029.0
22:03:38	  000044.4	  000017.5	  001029.0
22:04:38	  000044.4	  000017.5	  001028.9
22:05:38	  000044.4	  000017.5	  001028.9
22:06:38	  000044.4	  000017.5	  001028.9
22:07:38	  000044.4	  000017.5	  001028.8
22:08:38	  000044.4	  000017.5	  001028.9
22:09:38	  000044.4	  000017.5	  001028.9
22:10:38	  000044.4	  000017.5	  001028.8
22:11:38	  000044.4	  000017.5	  001028.9
22:12:38	  000044.4	  000017.5	  001028.9
22:13:38	  000044.4	  000017.5	  001028.9
22:14:38	  000044.4	  000017.5	  001028.8
22:15:38	  000044.4	  000017.5	  001028.8
22:16:38	  000044.4	  000017.5	  001028.9
22:17:38	  000044.4	  000017.5	  001028.9
22:18:38	  000044.4	  000017.5	  001028.8
22:19:38	  000044.4	  000017.5	  001028.8
22:20:38	  000044.4	  000017.5	  001028.8
22:21:38	  000044.4	  000017.5	  001028.8
22:22:38	  000044.4	  000017.5	  001028.7
22:23:38	  000044.4	  000017.5	  001028.8
22:24:38	  000044.4	  000017.5	  001028.8
22:25:38	  000044.4	  000017.5	  001028.7
22:26:38	  000044.3	  000017.5	  001028.8
22:27:38	  000044.4	  000017.5	  001028.8
22:28:38	  000044.4	  000017.5	  001028.8
22:29:38	  000044.4	  000017.5	  001028.8
22:30:38	  000044.3	  000017.5	  001028.8
22:31:38	  000044.3	  000017.5	  001028.9
22:32:38	  000044.3	  000017.5	  001028.9
22:33:38	  000044.3	  000017.5	  001028.9
22:34:38	  000044.3	  000017.5	  001028.9
22:35:38	  000044.3	  000017.5	  001028.9
22:36:38	  000044.3	  000017.5	  001028.9
22:37:38	  000044.3	  000017.5	  001028.9
22:38:38	  000044.3	  000017.5	  001028.9
22:39:38	  000044.3	  000017.5	  001028.9
22:40:38	  000044.3	  000017.5	  001028.9
22:41:38	  000044.3	  000017.5	  001028.9
22:42:38	  000044.3	  000017.5	  001028.9
22:43:38	  000044.3	  000017.5	  001028.9
22:44:38	  000044.3	  000017.5	  001028.9
22:45:38	  000044.3	  000017.5	  001028.9
22:46:38	  000044.4	  000017.5	  001028.9
22:47:38	  000044.4	  000017.5	  001028.9
22:48:38	  000044.4	  000017.5	  001028.9
22:49:38	  000044.4	  000017.5	  001028.9
22:50:38	  000044.4	  000017.5	  001028.8
22:51:38	  000044.4	  000017.5	  001028.8
22:52:38	  000044.4	  000017.5	  001028.9
22:53:38	  000044.4	  000017.5	  001028.8
